1302526	3702	2			ując	ować	pcon:imperf
1302473	5602	1			ając	ać	pcon:imperf
1253511	210	5			ane	ać	ppas:sg:nom.acc.voc:n1.n2:imperf.perf:aff
1253508	210	5			ane	ać	ppas:pl:nom.acc.voc:m2.m3.f.n1.n2.p2.p3:imperf.perf:aff
1248879	210	2			any	ać	ppas:sg:nom.voc:m1.m2.m3:imperf.perf:aff
1239684	210	1			ana	ać	ppas:sg:nom.voc:f:imperf.perf:aff
1230420	210	1			anemu	ać	ppas:sg:dat:m1.m2.m3.n1.n2:imperf.perf:aff
1222954	119	1			cił	cić	praet:sg:m1.m2.m3:imperf
1222734	131	1			lił	lić	praet:sg:m1.m2.m3:imperf
1222684	180	2			czył	czyć	praet:sg:m1.m2.m3:imperf
1222604	119	1			rzył	rzyć	praet:sg:m1.m2.m3:imperf
1217544	191	1			niał	nieć	praet:sg:m1.m2.m3:imperf
1216421	3	1			ni	nieć	fin:sg:ter:imperf
1210426	5	1			fisz	fić	fin:sg:sec:imperf
1210378	131	1			lisz	lić	fin:sg:sec:imperf
1105995	854	1			niła	nić	praet:sg:f:perf
1105923	570	1			liła	lić	praet:sg:f:perf
1105893	582	1			czyła	czyć	praet:sg:f:perf
1102809	309	1			niała	nieć	praet:sg:f:perf
1095091	18	1			miało	mieć	praet:sg:n1.n2:imperf
1095079	192	2			niało	nieć	praet:sg:n1.n2:imperf
1071403	1	1			nioną	nić	ppas:sg:acc.inst:f:imperf.perf:aff
1070902	131	1			lą	lić	fin:pl:ter:imperf
1068340	5	1			fię	fić	fin:sg:pri:imperf
1048789	2	1			nienia	nić	ger:sg:gen:n2:imperf.perf:aff
1032543	2	1			cący	cieć	pact:sg:nom.voc:m1.m2.m3:imperf:aff
1030666	54	1			wiejącego	wieć	pact:sg:gen:m1.m2.m3.n1.n2:imperf:aff
